"","ag.artist_name","ag.artist_id","ag.album_type","ag.album_release_date","ag.album_release_year","ag.album_release_date_precision","ag.danceability","ag.energy","ag.energy.1","ag.key","ag.loudness","ag.mode","ag.speechiness","ag.acousticness","ag.instrumentalness","ag.liveness","ag.liveness.1","ag.valence","ag.tempo","ag.track_id","ag.duration_ms","ag.explicit","ag.is_local","ag.track_name","ag.track_number","ag.type","ag.album_name","ag.key_name","ag.mode_name","ag.key_mode"
"1032","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.509,0.451,0.451,11,-7.202,1,0.04,0.016,0,0.126,0.126,0.116,61.337,"20XB21FHWhdyWTs5z7p9Vl",191007,FALSE,FALSE,"mine",2,"track","chemistry","B","major","B major"
"1033","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.447,0.833,0.833,7,-3.74,1,0.0542,0.0153,0,0.153,0.153,0.218,201.987,"61JOxv4TJQ4NsGTdrbJugj",199112,FALSE,FALSE,"high road",3,"track","chemistry","G","major","G major"
"1034","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.365,0.529,0.529,1,-5.708,1,0.0875,0.371,0,0.141,0.141,0.384,71.219,"2MoSO8vwJ8tJssBjjVKa3u",214745,FALSE,FALSE,"me",4,"track","chemistry","C#","major","C# major"
"1035","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.768,0.524,0.524,0,-7.583,1,0.0377,0.0166,2.14e-05,0.109,0.109,0.366,126.043,"2eQHMd4pV6Tz6SeUDDI6Qu",189409,FALSE,FALSE,"down to you",5,"track","chemistry","C","major","C major"
"1036","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.569,0.427,0.427,0,-8.026,1,0.0399,0.415,0,0.064,0.064,0.225,140.723,"2g81fW0TR4ZJMAi3tMhE1a",150990,FALSE,FALSE,"chemistry",6,"track","chemistry","C","major","C major"
"1037","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.747,0.802,0.802,11,-5.859,1,0.0346,0.0117,0.0102,0.275,0.275,0.552,120.012,"63ZSZznbGQhzJhOHPZ6WkT",175247,FALSE,FALSE,"favorite kind of high",7,"track","chemistry","B","major","B major"
"1038","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.537,0.59,0.59,0,-6.326,0,0.0313,0.0574,0,0.0613,0.0613,0.172,104.647,"48ynA8ip9UxxhWk43k0RXI",195093,FALSE,FALSE,"magic",8,"track","chemistry","C","minor","C minor"
"1039","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.634,0.341,0.341,5,-5.614,1,0.0257,0.66,0,0.18,0.18,0.204,77.976,"5lQfYRKNlAYxnJIvvaEJLO",201053,FALSE,FALSE,"lighthouse",9,"track","chemistry","F","major","F major"
"1040","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.636,0.554,0.554,1,-7.608,1,0.0353,0.0117,0,0.116,0.116,0.101,93.025,"45hEUx8ywENLrB13nEfntt",202152,FALSE,FALSE,"rock hudson",10,"track","chemistry","C#","major","C# major"
"1041","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.525,0.609,0.609,4,-4.868,0,0.0354,0.202,0,0.339,0.339,0.347,163.714,"6j7QoUcmUwe1FFEoTiwjjd",196623,FALSE,FALSE,"my mistake",11,"track","chemistry","E","minor","E minor"
"1042","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.43,0.834,0.834,11,-4.543,1,0.074,0.0137,0,0.379,0.379,0.369,179.9,"6a0x5MhnYdjxaotPNKXUvW",178925,FALSE,FALSE,"red flag collector",12,"track","chemistry","B","major","B major"
"1043","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.606,0.668,0.668,2,-6.054,1,0.0423,0.00285,0,0.296,0.296,0.337,99.802,"4j3FTxIHnFxkcNkHaq5yeg",213402,FALSE,FALSE,"i hate love (feat. Steve Martin)",13,"track","chemistry","D","major","D major"
"1044","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2023-06-23",2023,"day",0.738,0.573,0.573,1,-7.172,1,0.0465,0.112,0,0.0354,0.0354,0.55,101.047,"3otrnQYTtQJURYuzUW2Fgq",159748,FALSE,FALSE,"that’s right (feat. Sheila E)",14,"track","chemistry","C#","major","C# major"
"1045","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.353,0.606,0.606,2,-4.621,1,0.0345,0.0328,0,0.0794,0.0794,0.253,116.911,"4MEOr5vC6hEt5yWAmxEimt",225747,FALSE,FALSE,"Merry Christmas Baby",1,"track","When Christmas Comes Around...","D","major","D major"
"1046","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.677,0.788,0.788,7,-4.185,1,0.0323,0.0919,0,0.383,0.383,0.371,114.86,"0TN4LrBEiaXc7BWfC77Nt3",114699,FALSE,FALSE,"It's Beginning to Look a Lot Like Christmas",2,"track","When Christmas Comes Around...","G","major","G major"
"1047","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.58,0.789,0.789,1,-4.918,0,0.0457,0.0429,0,0.146,0.146,0.572,139.901,"4zHDuDQx8dcWVmVVtyIzRO",231549,FALSE,FALSE,"Christmas Isn't Canceled (Just You)",3,"track","When Christmas Comes Around...","C#","minor","C# minor"
"1048","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.481,0.359,0.359,6,-7.132,1,0.0272,0.476,0,0.0949,0.0949,0.27,75.157,"13WZj8waopm2TM2NRtt5UF",250388,FALSE,FALSE,"Merry Christmas (To the One I Used to Know)",4,"track","When Christmas Comes Around...","F#","major","F# major"
"1049","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.609,0.829,0.829,6,-4.785,1,0.0414,0.016,0,0.388,0.388,0.751,143.139,"2O3v6UgFhJT1achAJ0aNSA",112673,FALSE,FALSE,"Rockin' Around the Christmas Tree",5,"track","When Christmas Comes Around...","F#","major","F# major"
"1050","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.638,0.83,0.83,11,-3.936,0,0.0671,0.0524,0,0.302,0.302,0.61,145.967,"4nEJzW7MkSF8ojY7WJnoPt",198279,FALSE,FALSE,"Glow",6,"track","When Christmas Comes Around...","B","minor","B minor"
"1051","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.376,0.569,0.569,0,-4.634,1,0.0467,0.00745,0,0.0824,0.0824,0.215,90.799,"4sZBHxlO97cnA7SUbNjvNy",170814,FALSE,FALSE,"Santa Baby",7,"track","When Christmas Comes Around...","C","major","C major"
"1052","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.495,0.896,0.896,11,-2.381,1,0.0331,0.005,0,0.353,0.353,0.462,146.04,"2O3MQ6H3gjrIWDcpeTrikT",242644,FALSE,FALSE,"Santa, Can’t You Hear Me",8,"track","When Christmas Comes Around...","B","major","B major"
"1053","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.508,0.476,0.476,5,-5.576,1,0.0277,0.431,0,0.112,0.112,0.403,96.248,"5gDlJZ5cep6GuhfOVolYDN",189578,FALSE,FALSE,"Last Christmas",9,"track","When Christmas Comes Around...","F","major","F major"
"1054","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.62,0.836,0.836,10,-4.16,1,0.0452,0.0238,0,0.0973,0.0973,0.752,139.927,"0tTwVivY5U4GxlnTT5vxNb",116677,FALSE,FALSE,"Jingle Bell Rock",10,"track","When Christmas Comes Around...","A#","major","A# major"
"1055","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.513,0.531,0.531,10,-5.605,1,0.0368,0.557,0,0.203,0.203,0.252,118.96,"5EazWlA93uybyFtf4TUUEe",214661,FALSE,FALSE,"Blessed",11,"track","When Christmas Comes Around...","A#","major","A# major"
"1056","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.364,0.223,0.223,4,-10.227,1,0.0334,0.883,0,0.0858,0.0858,0.158,147.871,"2nQbAHSkFjirC0qPgWWelZ",179627,FALSE,FALSE,"Christmas Come Early",12,"track","When Christmas Comes Around...","E","major","E major"
"1057","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.437,0.802,0.802,2,-5.063,1,0.111,0.0168,0,0.086,0.086,0.704,178.137,"2CYnG4UCBBEKIiux3S0jBU",225687,FALSE,FALSE,"Under The Mistletoe - Bonus Track",13,"track","When Christmas Comes Around...","D","major","D major"
"1058","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.503,0.721,0.721,9,-4.203,1,0.0354,0.00782,0,0.104,0.104,0.243,113.947,"5QrJtUETQK1WH5tyZ2cAK7",226793,FALSE,FALSE,"All I Want for Christmas Is You - Bonus Track",14,"track","When Christmas Comes Around...","A","major","A major"
"1059","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2021-10-15",2021,"day",0.575,0.871,0.871,6,-3.757,1,0.0386,0.0526,0,0.0946,0.0946,0.722,126.011,"53Th3IZ5xqwoETVVEEozdg",180890,FALSE,FALSE,"Christmas Eve - Bonus Track",15,"track","When Christmas Comes Around...","F#","major","F# major"
"1060","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.564,0.317,0.317,7,-13.812,0,0.079,0.537,0.000819,0.128,0.128,0.558,103.133,"2QEjC670wRUC9OE9kOnPB3",68826,FALSE,FALSE,"A Minute (Intro)",1,"track","Meaning of Life","G","minor","G minor"
"1061","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.808,0.581,0.581,11,-5.43,1,0.07,0.0053,1.19e-05,0.0828,0.0828,0.758,130.012,"16QN8cBubEq706vNtPpOME",172426,FALSE,FALSE,"Love So Soft",2,"track","Meaning of Life","B","major","B major"
"1062","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.588,0.901,0.901,7,-4.194,1,0.164,0.00303,0,0.057,0.057,0.712,152.92,"1zv5ce0HHLD90EByNsgBfD",190000,FALSE,FALSE,"Heat",3,"track","Meaning of Life","G","major","G major"
"1063","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.601,0.849,0.849,2,-4.583,0,0.0409,0.161,0,0.0963,0.0963,0.604,97.492,"6YWStBSFmmeE5TZJmlUfhB",231013,FALSE,FALSE,"Meaning of Life",4,"track","Meaning of Life","D","minor","D minor"
"1064","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.634,0.492,0.492,7,-7.25,1,0.0424,0.0169,3.53e-06,0.351,0.351,0.101,137.981,"3g9rfVxgLrcHEAjnbnulQi",202360,FALSE,FALSE,"Move You",5,"track","Meaning of Life","G","major","G major"
"1065","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.838,0.683,0.683,10,-6.205,0,0.146,0.0369,0,0.638,0.638,0.458,119.982,"1nukLnD50ey3rfs6jNnMJa",173386,FALSE,FALSE,"Whole Lotta Woman",6,"track","Meaning of Life","A#","minor","A# minor"
"1066","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.82,0.792,0.792,6,-4.523,0,0.0567,0.101,0,0.348,0.348,0.813,123.006,"0gQrcNUTkpoK5LvNmCa2eC",189640,FALSE,FALSE,"Medicine",7,"track","Meaning of Life","F#","minor","F# minor"
"1067","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.563,0.506,0.506,0,-4.692,1,0.0316,0.446,0,0.341,0.341,0.503,75.964,"2NqUPA7zYMm4pqJCFRjJfA",185293,FALSE,FALSE,"Cruel",8,"track","Meaning of Life","C","major","C major"
"1068","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.701,0.679,0.679,1,-6.652,1,0.0401,0.00987,0,0.131,0.131,0.536,134.88,"7jhCqJlmx37u8o0xo2bjaj",218760,FALSE,FALSE,"Didn't I",9,"track","Meaning of Life","C#","major","C# major"
"1069","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.707,0.747,0.747,5,-4.697,0,0.0266,0.068,0,0.109,0.109,0.751,99.948,"3ap3FsiJGIMlXpPpk7e5vQ",178213,FALSE,FALSE,"Would You Call That Love",10,"track","Meaning of Life","F","minor","F minor"
"1070","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.481,0.473,0.473,8,-5.844,1,0.0433,0.754,0,0.135,0.135,0.492,133.048,"0LV7IsFZF2rm2CI52uSWra",224213,FALSE,FALSE,"I Don't Think About You",11,"track","Meaning of Life","G#","major","G# major"
"1071","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.398,0.471,0.471,8,-8.137,1,0.077,0.191,0,0.413,0.413,0.431,187.746,"6i7ZCerJICjhpbisBz1Lw4",220200,FALSE,FALSE,"Slow Dance",12,"track","Meaning of Life","G#","major","G# major"
"1072","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.445,0.554,0.554,7,-5.659,1,0.0572,0.297,0,0.421,0.421,0.319,182.936,"5ScdLNd5y68lR4H2KimJ4d",193826,FALSE,FALSE,"Don't You Pretend",13,"track","Meaning of Life","G","major","G major"
"1073","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2017-10-27",2017,"day",0.541,0.606,0.606,5,-5.358,0,0.0369,0.0254,1.19e-05,0.125,0.125,0.706,96.771,"4XbG4UA0ydTkUiEERakFuZ",205093,FALSE,FALSE,"Go High",14,"track","Meaning of Life","F","minor","F minor"
"1074","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.491,0.799,0.799,6,-3.66,1,0.0488,0.0137,0,0.0627,0.0627,0.486,149.095,"4WGgAdWVeF0ExmWow9R9XY",198733,FALSE,FALSE,"Heartbeat Song",1,"track","Piece By Piece (Deluxe Version)","F#","major","F# major"
"1075","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.477,0.788,0.788,10,-5.472,1,0.0824,0.409,0,0.194,0.194,0.379,138.21,"7mZVWemhwUnhr2q6GYl6T7",238360,FALSE,FALSE,"Invincible",2,"track","Piece By Piece (Deluxe Version)","A#","major","A# major"
"1076","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.578,0.651,0.651,8,-6.924,1,0.0424,0.368,0,0.103,0.103,0.0931,127.967,"70on8632PmtkPhed7jLKWN",219880,FALSE,FALSE,"Someone",3,"track","Piece By Piece (Deluxe Version)","G#","major","G# major"
"1077","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.462,0.592,0.592,2,-6.5,1,0.0343,0.345,0,0.124,0.124,0.278,130.098,"06nS5cjK4oOImeOAxpWPxw",260200,FALSE,FALSE,"Take You High",4,"track","Piece By Piece (Deluxe Version)","D","major","D major"
"1078","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.591,0.808,0.808,1,-6.728,1,0.0408,0.000953,1.55e-06,0.0918,0.0918,0.601,106.03,"4bXGs68kXyKqzDwikLjGWa",257746,FALSE,FALSE,"Piece by Piece",5,"track","Piece By Piece (Deluxe Version)","C#","major","C# major"
"1079","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.276,0.367,0.367,8,-6.963,1,0.0342,0.453,0,0.107,0.107,0.079,112.17,"2W04er97VxGmMkan7Md9R5",272693,FALSE,FALSE,"Run Run Run (feat. John Legend)",6,"track","Piece By Piece (Deluxe Version)","G#","major","G# major"
"1080","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.47,0.727,0.727,7,-5.45,1,0.0373,0.00135,0,0.206,0.206,0.244,169.989,"77uYk1aSyeMTzUcYEekR92",238920,FALSE,FALSE,"I Had A Dream",7,"track","Piece By Piece (Deluxe Version)","G","major","G major"
"1081","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.393,0.903,0.903,0,-5.372,0,0.376,0.0789,0,0.0776,0.0776,0.168,187.789,"4rc2I7LtZj1dNP4GbIluFs",235266,FALSE,FALSE,"Let Your Tears Fall",8,"track","Piece By Piece (Deluxe Version)","C","minor","C minor"
"1082","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.446,0.365,0.365,9,-8.381,0,0.0266,0.647,0,0.138,0.138,0.243,73.938,"5ZoWXaa6EjroyFmbQi7prq",212813,FALSE,FALSE,"Tightrope",9,"track","Piece By Piece (Deluxe Version)","A","minor","A minor"
"1083","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.712,0.842,0.842,11,-4.096,1,0.0402,0.0112,0,0.0376,0.0376,0.744,127.992,"03ALTasQoYTeYoz1CvMbyU",224360,FALSE,FALSE,"War Paint",10,"track","Piece By Piece (Deluxe Version)","B","major","B major"
"1084","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.494,0.837,0.837,7,-5.77,1,0.0611,0.00179,8.04e-06,0.0947,0.0947,0.255,121.029,"5UMQdaY6Rxu1ZrsWwIBnHv",260533,FALSE,FALSE,"Dance With Me",11,"track","Piece By Piece (Deluxe Version)","G","major","G major"
"1085","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.749,0.81,0.81,8,-4.816,1,0.0314,0.0223,0,0.297,0.297,0.379,120.041,"78GCltPFAbO2VLFAcBlYEZ",217173,FALSE,FALSE,"Nostalgic",12,"track","Piece By Piece (Deluxe Version)","G#","major","G# major"
"1086","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.611,0.765,0.765,1,-6.304,1,0.041,0.0305,0,0.0886,0.0886,0.648,164.98,"0CMMonogoGTabLjzylPese",202840,FALSE,FALSE,"Good Goes The Bye",13,"track","Piece By Piece (Deluxe Version)","C#","major","C# major"
"1087","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.561,0.245,0.245,1,-6.372,1,0.0344,0.904,0,0.0933,0.0933,0.402,109.558,"3KbFtYPyVP6C7BQVgH2cCf",212280,FALSE,FALSE,"Piece by Piece - Idol Version",14,"track","Piece By Piece (Deluxe Version)","C#","major","C# major"
"1088","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.587,0.764,0.764,7,-4.252,1,0.0762,0.159,0,0.242,0.242,0.512,159.943,"6mdbhv7opkIZ2gLYZ1Yn7g",195840,FALSE,FALSE,"Second Wind",15,"track","Piece By Piece (Deluxe Version)","G","major","G major"
"1089","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.466,0.846,0.846,7,-4.811,0,0.0615,0.00894,0,0.219,0.219,0.882,188.148,"1J0vO5ySXHbN0dlpXQoy4l",198226,FALSE,FALSE,"Bad Reputation",16,"track","Piece By Piece (Deluxe Version)","G","minor","G minor"
"1090","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2016-03-04",2016,"day",0.521,0.852,0.852,0,-4.951,1,0.0509,0.137,2.25e-06,0.175,0.175,0.379,89.95,"5Rijl6gAQMyq3HsXMXlVBo",282053,FALSE,FALSE,"In The Blue",17,"track","Piece By Piece (Deluxe Version)","C","major","C major"
"1091","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.521,0.734,0.734,7,-4.668,1,0.0392,0.365,0,0.132,0.132,0.356,123.84,"3MDQPA7rozKpLiIE3vpSyN",216906,FALSE,FALSE,"Wrapped in Red",1,"track","Wrapped In Red (Deluxe Version)","G","major","G major"
"1092","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.509,0.812,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.214,0.689,159.878,"2mQeI6pqrBgBvBvqyOgXcN",229640,FALSE,FALSE,"Underneath the Tree",2,"track","Wrapped In Red (Deluxe Version)","G#","major","G# major"
"1093","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.224,0.221,0.221,7,-10.463,1,0.035,0.947,2.19e-06,0.108,0.108,0.174,144.21,"5RWOu5w8T3OxipVyUklCPU",219120,FALSE,FALSE,"Have Yourself a Merry Little Christmas",3,"track","Wrapped In Red (Deluxe Version)","G","major","G major"
"1094","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.572,0.895,0.895,5,-2.654,1,0.0644,0.0134,0,0.216,0.216,0.922,145.008,"6Rw3FmnThrPFVzqZ8bUL28",147986,FALSE,FALSE,"Run Run Rudolph",4,"track","Wrapped In Red (Deluxe Version)","F","major","F major"
"1095","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.302,0.619,0.619,11,-5.8,1,0.0438,0.332,0,0.104,0.104,0.262,185.594,"1a3nqIkJ93gorATPvNbYkE",199080,FALSE,FALSE,"Please Come Home for Christmas (Bells Will Be Ringing)",5,"track","Wrapped In Red (Deluxe Version)","B","major","B major"
"1096","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.337,0.644,0.644,9,-4.379,1,0.0329,0.125,0,0.165,0.165,0.256,173.111,"552L8lUSNUATDAs2Ub7PTu",226986,FALSE,FALSE,"Every Christmas",6,"track","Wrapped In Red (Deluxe Version)","A","major","A major"
"1097","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.652,0.493,0.493,1,-7.929,1,0.032,0.515,4.29e-05,0.141,0.141,0.471,95.089,"6sZzkgybkfVC4BAgYIKuEm",172613,FALSE,FALSE,"Blue Christmas",7,"track","Wrapped In Red (Deluxe Version)","C#","major","C# major"
"1098","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.563,0.556,0.556,5,-7.345,1,0.0536,0.34,0,0.0805,0.0805,0.586,118.036,"07D8WWheVdl0xZ4YzOcfan",181506,FALSE,FALSE,"Baby, It's Cold Outside (feat. Ronnie Dunn)",8,"track","Wrapped In Red (Deluxe Version)","F","major","F major"
"1099","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.633,0.511,0.511,7,-5.83,1,0.0278,0.0408,0,0.263,0.263,0.381,80.968,"2u47rkgcjqyStcLigmOtmT",202093,FALSE,FALSE,"Winter Dreams (Brandon's Song)",9,"track","Wrapped In Red (Deluxe Version)","G","major","G major"
"1100","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.372,0.216,0.216,9,-11.623,1,0.0336,0.941,3.03e-06,0.109,0.109,0.19,83.334,"4kxVEmckQL848wxKqCU0ST",182293,FALSE,FALSE,"White Christmas",10,"track","Wrapped In Red (Deluxe Version)","A","major","A major"
"1101","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.298,0.802,0.802,11,-5.134,0,0.145,0.139,0,0.207,0.207,0.625,179.379,"68gz1sa6s6jj5CuLtoCkBx",169093,FALSE,FALSE,"My Favorite Things",11,"track","Wrapped In Red (Deluxe Version)","B","minor","B minor"
"1102","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.633,0.861,0.861,1,-6.574,1,0.0566,0.0742,0,0.105,0.105,0.707,150.005,"7nyj67LW7SZlVDuOt9cN0b",208413,FALSE,FALSE,"4 Carats",12,"track","Wrapped In Red (Deluxe Version)","C#","major","C# major"
"1103","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.509,0.465,0.465,9,-8.275,1,0.0444,0.44,0,0.0979,0.0979,0.176,149.967,"7IKmCKJ1r3GzsSqbZZW4Ll",210933,FALSE,FALSE,"Just for Now",13,"track","Wrapped In Red (Deluxe Version)","A","major","A major"
"1104","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.181,0.214,0.214,7,-8.362,1,0.0304,0.891,0,0.103,0.103,0.144,72.702,"4YL6iM9GiTjZZ8F0uOgD3s",249240,FALSE,FALSE,"Silent Night (feat. Reba McEntire & Trisha Yearwood)",14,"track","Wrapped In Red (Deluxe Version)","G","major","G major"
"1105","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.364,0.182,0.182,5,-11.173,1,0.0313,0.934,0.000179,0.0998,0.0998,0.266,81.784,"2S1xupu8pRR7raQzteevNC",173400,FALSE,FALSE,"I'll Be Home for Christmas",15,"track","Wrapped In Red (Deluxe Version)","F","major","F major"
"1106","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2013-10-29",2013,"day",0.275,0.0234,0.0234,11,-14.301,1,0.0375,0.949,2.7e-05,0.0991,0.0991,0.0434,78.713,"34StVhhQnqhgyGtqqJkQyt",120600,FALSE,FALSE,"Oh Come, Oh Come Emmanuel",16,"track","Wrapped In Red (Deluxe Version)","B","major","B major"
"1107","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2011-10-24",2011,"day",0.676,0.807,0.807,5,-5.131,1,0.029,0.0284,0,0.0701,0.0701,0.443,95.956,"7uRznL3LcuazKpwCTpDltz",232520,FALSE,FALSE,"Mr. Know It All",1,"track","Stronger (Deluxe Version)","F","major","F major"
"1108","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2011-10-24",2011,"day",0.562,0.939,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.112,0.684,116.044,"6D60klaHqbCl9ySc8VcRss",221946,FALSE,FALSE,"Stronger (What Doesn't Kill You)",2,"track","Stronger (Deluxe Version)","C","major","C major"
"1109","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2011-10-24",2011,"day",0.559,0.86,0.86,7,-4.04,1,0.05,0.0991,0,0.292,0.292,0.292,118.969,"2X1Z1k5wftCspyRLrqVCza",224506,FALSE,FALSE,"Dark Side",3,"track","Stronger (Deluxe Version)","G","major","G major"
"1110","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2011-10-24",2011,"day",0.31,0.856,0.856,7,-4.592,0,0.122,0.124,0,0.174,0.174,0.2,169.76,"3o5EybgLsNgkvqjXJNvZl5",216173,FALSE,FALSE,"Honestly",4,"track","Stronger (Deluxe Version)","G","minor","G minor"
